dateh;hour;lease;t1;t2;hum;wind_speed;weather_code;weather_code_desc;is_holiday;is_holiday_desc;is_weekend;is_weekend_desc;season_type;season_type_desc
18-01-2016;13:00:00;181;0;-2;80;6;1;Despejado;0;No Feriado;0;DdS;3;Invierno
16-02-2016;14:00:00;1740;0;-2;93;6;1;Despejado;0;No Feriado;0;DdS;3;Invierno
28-12-2016;15:00:00;748;0;-2;100;6;4;Nublado;0;No Feriado;0;DdS;3;Invierno
30-12-2016;16:00:00;93;0;-2;100;6;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
23-01-2015;17:00:00;96;-1;-3;86;6;1;Despejado;0;No Feriado;0;DdS;3;Invierno
23-01-2015;18:00:00;58;-1;-3;86;6;4;Nublado;0;No Feriado;0;DdS;3;Invierno
23-01-2015;19:00:00;80;-1;-3;86;6;4;Nublado;0;No Feriado;0;DdS;3;Invierno
25-08-2016;20:00:00;1223;26.5;27.5;56;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
24-08-2016;21:00:00;2376;25;25;59;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
22-07-2016;22:00:00;1928;24.5;24.5;48.5;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
07-08-2015;23:00:00;2139;24;24;42.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
29-08-2016;0:00:00;3090;23;23;45.5;5.5;2;Nubosidad Variable;1;Feriado;0;DdS;1;Verano
16-06-2015;1:00:00;1741;22.5;21.5;41;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
06-07-2016;2:00:00;4700;22;21;39.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
18-07-2016;3:00:00;2351;22;22;61;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
27-07-2016;4:00:00;1271;22;22;63;5.5;7;Lluvia;0;No Feriado;0;DdS;1;Verano
11-08-2015;5:00:00;1717;21;21;50;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
16-06-2015;6:00:00;1617;20.5;20.5;41.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
15-09-2016;7:00:00;5295;20.5;20.5;75.5;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
08-08-2015;8:00:00;1083;20;20;60;5.5;1;Despejado;0;No Feriado;1;FdS;1;Verano
29-08-2015;9:00:00;1212;19;19;73;5.5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
13-05-2015;10:00:00;1567;18;18;32;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
05-07-2015;11:00:00;260;18;18;68;5.5;1;Despejado;0;No Feriado;1;FdS;1;Verano
20-09-2016;12:00:00;2400;18;18;66;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
19-09-2015;13:00:00;2368;17.5;17.5;55.5;5.5;1;Despejado;0;No Feriado;1;FdS;2;Otono
29-08-2016;14:00:00;531;17.5;17.5;75;5.5;2;Nubosidad Variable;1;Feriado;0;DdS;1;Verano
16-06-2015;15:00:00;2326;17;17;48.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-07-2015;16:00:00;143;17;17;77;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-07-2015;17:00:00;66;17;17;77;5.5;4;Nublado;0;No Feriado;0;DdS;1;Verano
24-07-2015;18:00:00;113;17;17;59;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
12-06-2016;19:00:00;458;17;17;85.5;5.5;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
22-09-2016;20:00:00;325;16.5;16.5;80;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
11-06-2016;21:00:00;227;16;16;77;5.5;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
23-08-2016;22:00:00;83;16;16;88;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
19-09-2016;23:00:00;2572;16;16;77;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
21-09-2016;0:00:00;583;16;16;77;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
17-08-2015;1:00:00;69;15.5;15.5;74.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
31-07-2016;2:00:00;370;15.5;15.5;65.5;5.5;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
31-07-2016;3:00:00;286;15.5;15.5;67.5;5.5;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
18-09-2015;4:00:00;869;15;15;77;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
12-05-2016;5:00:00;238;15;15;94;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
02-08-2015;6:00:00;360;14.5;14.5;79.5;5.5;1;Despejado;0;No Feriado;1;FdS;1;Verano
07-08-2015;7:00:00;67;14.5;14.5;79.5;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
17-08-2015;8:00:00;65;14.5;14.5;79.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
14-04-2016;9:00:00;1056;14.5;14.5;55;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
09-05-2016;10:00:00;745;14.5;14.5;74.5;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
28-10-2016;11:00:00;836;14.5;14.5;82.5;5.5;4;Nublado;0;No Feriado;0;DdS;2;Otono
15-04-2015;12:00:00;2393;13.5;13.5;65;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
02-09-2015;13:00:00;108;13;13;88;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
18-09-2015;14:00:00;606;13;13;88;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
19-09-2015;15:00:00;157;13;13;88;5.5;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
29-09-2015;16:00:00;4798;13;13;79.5;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
07-06-2016;17:00:00;163;13;13;77;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
08-06-2015;18:00:00;278;12.5;12.5;74.5;5.5;1;Despejado;0;No Feriado;0;DdS;1;Verano
13-09-2015;19:00:00;408;12.5;12.5;85;5.5;1;Despejado;0;No Feriado;1;FdS;2;Otono
27-04-2015;20:00:00;1135;12;12;42.5;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
05-09-2015;21:00:00;594;12;12;69.5;5.5;1;Despejado;0;No Feriado;1;FdS;2;Otono
19-10-2015;22:00:00;186;12;12;82;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
19-10-2015;23:00:00;99;12;12;88;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
11-10-2016;0:00:00;893;12;12;72;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
14-12-2016;1:00:00;233;12;12;88;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
10-03-2015;2:00:00;1277;11.5;11.5;44;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
04-11-2015;3:00:00;62;11.5;11.5;100;5.5;7;Lluvia;0;No Feriado;0;DdS;2;Otono
17-05-2016;4:00:00;151;11;11;72;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
11-11-2016;5:00:00;1354;11;11;52;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
13-05-2015;6:00:00;2567;10.5;10;69;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
28-12-2015;7:00:00;95;10.5;10;91;5.5;1;Despejado;1;Feriado;0;DdS;3;Invierno
15-04-2016;8:00:00;3054;10.5;10.5;88;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
20-10-2015;9:00:00;176;10;9.5;82;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
05-01-2016;10:00:00;846;10;9.5;82;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
09-03-2016;11:00:00;667;10;9.5;79;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
23-03-2016;12:00:00;1054;10;9.5;58;5.5;4;Nublado;0;No Feriado;0;DdS;0;Primavera
12-04-2016;13:00:00;372;10;9.5;73.5;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
03-10-2016;14:00:00;4652;10;9.5;84.5;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
14-12-2016;15:00:00;48;10;9.5;94;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
16-12-2016;16:00:00;1190;10;9.5;88;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
23-03-2016;17:00:00;944;9.5;9;62;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
20-10-2015;18:00:00;677;9;8.5;87;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
02-11-2015;19:00:00;32;9;8.5;100;5.5;4;Nublado;0;No Feriado;0;DdS;2;Otono
23-03-2016;20:00:00;686;9;8.5;60;5.5;4;Nublado;0;No Feriado;0;DdS;0;Primavera
25-03-2015;21:00:00;1520;8.5;8;48;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
13-04-2015;22:00:00;35;8.5;8;72;5.5;4;Nublado;0;No Feriado;0;DdS;0;Primavera
24-04-2015;23:00:00;153;8;7.5;87;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
25-11-2015;0:00:00;1612;8;7.5;82;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
21-03-2016;1:00:00;83;8;7.5;82;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
31-03-2016;2:00:00;726;8;7.5;71;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
13-04-2016;3:00:00;2301;8;7.5;78.5;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
23-04-2016;4:00:00;463;8;7.5;55;5.5;1;Despejado;0;No Feriado;1;FdS;0;Primavera
10-10-2016;5:00:00;37;8;7.5;87;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
10-10-2016;6:00:00;140;8;7.5;87;5.5;1;Despejado;0;No Feriado;0;DdS;2;Otono
24-04-2016;7:00:00;373;7.5;7;78.5;5.5;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
02-12-2016;8:00:00;1286;7.5;7;90;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
17-12-2016;9:00:00;343;7.5;7;93;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
23-02-2016;10:00:00;2665;7;6.5;57;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
01-05-2016;11:00:00;270;7;6.5;71;5.5;1;Despejado;0;No Feriado;1;FdS;0;Primavera
13-11-2016;12:00:00;292;7;6.5;87;5.5;1;Despejado;0;No Feriado;1;FdS;2;Otono
08-02-2015;13:00:00;1119;6.5;5.5;71;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
20-03-2015;14:00:00;1128;6.5;6;81.5;5.5;4;Nublado;0;No Feriado;0;DdS;0;Primavera
06-01-2016;15:00:00;17;6.5;5.5;96.5;5.5;26;Nieve;0;No Feriado;0;DdS;3;Invierno
20-02-2015;16:00:00;3051;6;5;87;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
07-04-2015;17:00:00;86;6;5;81;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
21-04-2015;18:00:00;47;6;5;76;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
05-01-2016;19:00:00;208;6;5;93;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
06-01-2016;20:00:00;85;6;5;100;5.5;26;Nieve;0;No Feriado;0;DdS;3;Invierno
12-03-2016;21:00:00;439;6;5;87;5.5;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
03-12-2016;22:00:00;158;6;5;87;5.5;4;Nublado;0;No Feriado;1;FdS;3;Invierno
12-12-2016;23:00:00;45;6;5;93;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
12-03-2016;0:00:00;172;5.5;4.5;90;5.5;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
26-11-2016;1:00:00;504;5.5;4.5;90;5.5;1;Despejado;0;No Feriado;1;FdS;2;Otono
01-01-2016;2:00:00;219;5;4;76;5.5;1;Despejado;1;Feriado;0;DdS;3;Invierno
17-03-2016;3:00:00;508;5;4;81;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
11-03-2016;4:00:00;385;4;3;93;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
18-03-2016;5:00:00;3406;4;3;90;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
01-04-2016;6:00:00;1630;4;3;87;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
06-12-2016;7:00:00;45;3.5;2.5;96.5;5.5;4;Nublado;0;No Feriado;0;DdS;3;Invierno
29-12-2016;8:00:00;715;3.5;2.5;90;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
13-02-2016;9:00:00;264;3;2;90;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
17-03-2016;10:00:00;47;3;2;90;5.5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
05-12-2016;11:00:00;298;3;1.5;100;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
19-01-2015;12:00:00;561;2.5;1.5;78;5.5;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
22-01-2015;13:00:00;37;2;1;87;5.5;4;Nublado;0;No Feriado;0;DdS;3;Invierno
17-01-2016;14:00:00;396;2;1;87;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
29-02-2016;15:00:00;35;2;1;87;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
04-12-2016;16:00:00;198;2;1;90;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
30-12-2016;17:00:00;29;2;1;100;5.5;4;Nublado;0;No Feriado;0;DdS;3;Invierno
18-01-2015;18:00:00;370;1.5;0.5;87;5.5;1;Despejado;0;No Feriado;1;FdS;3;Invierno
19-01-2015;19:00:00;30;1;0;93;5.5;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
17-01-2016;20:00:00;47;1;0;93;5.5;26;Nieve;0;No Feriado;1;FdS;3;Invierno
05-12-2016;21:00:00;30;1;0;93;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
21-01-2016;22:00:00;120;0.5;-1;90;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
19-01-2016;23:00:00;86;0;-1.5;80;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
23-01-2015;0:00:00;171;-0.5;-2;86.5;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
21-01-2016;1:00:00;46;-0.5;-2;93;5.5;1;Despejado;0;No Feriado;0;DdS;3;Invierno
24-08-2016;2:00:00;2727;32.5;32.5;37;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
24-08-2016;3:00:00;1788;31;31;41.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
24-08-2016;4:00:00;1342;28;28;48;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
18-07-2016;5:00:00;1794;27.5;27;30;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
24-08-2016;6:00:00;1273;27;27;51;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
25-08-2016;7:00:00;1560;26.5;27.5;57.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
18-07-2016;8:00:00;1326;24.5;24.5;48.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
25-08-2016;9:00:00;922;24;24;71.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
08-06-2016;10:00:00;1578;23.5;23.5;55.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
21-07-2016;11:00:00;1745;23;23;51.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
08-06-2016;12:00:00;1140;22.5;22.5;61;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
24-08-2016;13:00:00;4591;22.5;22.5;67;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
11-06-2016;14:00:00;2813;22;22;51.5;5;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
11-06-2016;15:00:00;2171;21.5;21.5;58.5;5;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
14-09-2016;16:00:00;1035;21.5;21.5;58.5;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
22-06-2016;17:00:00;960;21;21;78;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
29-08-2016;18:00:00;1540;21;21;50;5;1;Despejado;1;Feriado;0;DdS;1;Verano
11-08-2015;19:00:00;1749;20.5;20.5;49.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
24-08-2016;20:00:00;879;20;20;80.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
27-08-2016;21:00:00;631;20;20;53;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
19-09-2016;22:00:00;1443;20;20;58;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
30-06-2015;23:00:00;2772;19.5;19.5;54;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
07-08-2015;0:00:00;2410;19.5;19.5;60;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
07-06-2016;1:00:00;1504;19.5;19.5;83;5;7;Lluvia;0;No Feriado;0;DdS;1;Verano
08-09-2016;2:00:00;2759;19.5;19.5;71;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
14-08-2015;3:00:00;133;19;19;94;5;4;Nublado;0;No Feriado;0;DdS;1;Verano
14-08-2015;4:00:00;562;19;19;94;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
28-07-2016;5:00:00;2539;19;19;54;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
15-09-2016;6:00:00;105;19;19;73;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
18-09-2016;7:00:00;960;19;19;68;5;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
22-08-2015;8:00:00;362;18.5;18.5;80.5;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
11-07-2015;9:00:00;313;18;18;73;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
03-08-2015;10:00:00;73;18;18;66;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
14-08-2015;11:00:00;242;18;18;94;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
15-08-2015;12:00:00;828;18;18;52;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
29-08-2015;13:00:00;316;18;18;85.5;5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
11-06-2016;14:00:00;681;18;18;80.5;5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
11-06-2016;15:00:00;882;18;18;80.5;5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
30-07-2016;16:00:00;1139;18;18;58;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
20-07-2015;17:00:00;201;17.5;17.5;75;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
16-08-2015;18:00:00;1522;17.5;17.5;64;5;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
23-07-2016;19:00:00;156;17.5;17.5;85.5;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
14-08-2016;20:00:00;524;17.5;17.5;57.5;5;4;Nublado;0;No Feriado;1;FdS;1;Verano
23-08-2016;21:00:00;201;17.5;17.5;80.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-09-2016;22:00:00;1405;17.5;17.5;70.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
07-07-2015;23:00:00;187;17;17;68;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
20-07-2015;0:00:00;129;17;17;77;5;4;Nublado;0;No Feriado;0;DdS;1;Verano
05-08-2015;1:00:00;1264;17;17;80;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
11-08-2015;2:00:00;2274;17;17;66;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
22-08-2015;3:00:00;122;17;17;88;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
20-09-2016;4:00:00;1017;17;17;68;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
20-09-2016;5:00:00;799;17;17;70.5;5;4;Nublado;0;No Feriado;0;DdS;2;Otono
20-09-2016;6:00:00;516;17;17;73;5;4;Nublado;0;No Feriado;0;DdS;2;Otono
07-06-2016;7:00:00;4984;16.5;16.5;70;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
11-06-2016;8:00:00;322;16.5;16.5;75;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
30-08-2016;9:00:00;146;16.5;16.5;66;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
03-07-2015;10:00:00;121;16;16;77;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
07-08-2015;11:00:00;2051;16;16;65.5;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
11-08-2015;12:00:00;798;16;16;72;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
16-08-2015;13:00:00;692;16;16;63;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
17-08-2015;14:00:00;188;16;16;68;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
30-08-2015;15:00:00;112;16;16;88;5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
03-10-2015;16:00:00;2667;16;16;63;5;1;Despejado;0;No Feriado;1;FdS;2;Otono
04-10-2015;17:00:00;2369;16;16;59;5;2;Nubosidad Variable;0;No Feriado;1;FdS;2;Otono
11-06-2016;18:00:00;462;16;16;83;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
28-07-2016;19:00:00;2439;16;16;68;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
20-09-2016;20:00:00;120;16;16;88;5;7;Lluvia;0;No Feriado;0;DdS;2;Otono
20-09-2016;21:00:00;74;16;16;88;5;7;Lluvia;0;No Feriado;0;DdS;2;Otono
21-09-2016;22:00:00;76;16;16;83;5;4;Nublado;0;No Feriado;0;DdS;2;Otono
29-10-2016;23:00:00;2595;16;16;72;5;4;Nublado;0;No Feriado;1;FdS;2;Otono
07-04-2015;0:00:00;1388;15.5;15.5;51.5;5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
08-04-2015;1:00:00;1396;15.5;15.5;63;5;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
08-08-2015;2:00:00;202;15.5;15.5;91;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
25-06-2016;3:00:00;1807;15.5;15.5;77;5;7;Lluvia;0;No Feriado;1;FdS;1;Verano
29-10-2016;4:00:00;2260;15.5;15.5;74.5;5;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
16-08-2015;5:00:00;412;15;15;68;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
24-08-2015;6:00:00;152;15;15;85;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
06-10-2015;7:00:00;705;15;15;94;5;7;Lluvia;0;No Feriado;0;DdS;2;Otono
11-05-2016;8:00:00;31;15;15;94;5;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
11-05-2016;9:00:00;22;15;15;94;5;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
11-05-2016;10:00:00;444;15;15;97;5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
15-08-2016;11:00:00;72;15;15;82;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
28-10-2016;12:00:00;1773;15;15;77;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
29-10-2016;13:00:00;628;15;15;82;5;4;Nublado;0;No Feriado;1;FdS;2;Otono
30-07-2015;14:00:00;662;14.5;14.5;70;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
07-08-2015;15:00:00;140;14.5;14.5;79.5;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
08-10-2015;16:00:00;3538;14.5;14.5;65;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
07-06-2016;17:00:00;2734;14.5;14.5;74.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
16-08-2016;18:00:00;45;14.5;14.5;85;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
16-08-2016;19:00:00;2452;14.5;14.5;85;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
11-05-2015;20:00:00;63;14;14;77;5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
16-08-2015;21:00:00;175;14;14;72;5;1;Despejado;0;No Feriado;1;FdS;1;Verano
17-08-2015;22:00:00;139;14;14;82;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
27-09-2015;23:00:00;908;14;14;72.5;5;1;Despejado;0;No Feriado;1;FdS;2;Otono
24-10-2015;0:00:00;776;14;14;82;5;7;Lluvia;0;No Feriado;1;FdS;2;Otono
28-06-2016;1:00:00;161;14;14;67;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
11-09-2016;2:00:00;536;14;14;82.5;5;1;Despejado;0;No Feriado;1;FdS;2;Otono
01-10-2016;3:00:00;679;14;14;82;5;7;Lluvia;0;No Feriado;1;FdS;2;Otono
29-10-2016;4:00:00;344;14;14;88;5;4;Nublado;0;No Feriado;1;FdS;2;Otono
29-10-2016;5:00:00;239;14;14;88;5;4;Nublado;0;No Feriado;1;FdS;2;Otono
29-10-2016;6:00:00;201;14;14;88;5;4;Nublado;0;No Feriado;1;FdS;2;Otono
29-10-2016;7:00:00;531;14;14;88;5;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
10-09-2015;8:00:00;164;13.5;13.5;85;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
20-10-2015;9:00:00;1937;13.5;13.5;65;5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
16-08-2016;10:00:00;795;13.5;13.5;85;5;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
31-10-2016;11:00:00;1131;13.5;13.5;88;5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
16-06-2015;12:00:00;2476;13;13;63;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
31-07-2015;13:00:00;173;13;13;82;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
08-09-2015;14:00:00;201;13;13;77;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
22-10-2015;15:00:00;666;13;13;65;5;4;Nublado;0;No Feriado;0;DdS;2;Otono
22-10-2015;16:00:00;480;13;13;65;5;4;Nublado;0;No Feriado;0;DdS;2;Otono
03-11-2015;17:00:00;1135;13;13;88;5;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
22-03-2016;18:00:00;1278;13;13;44;5;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
01-10-2016;19:00:00;153;13;13;88;5;1;Despejado;0;No Feriado;1;FdS;2;Otono
01-10-2016;20:00:00;681;13;13;88;5;1;Despejado;0;No Feriado;1;FdS;2;Otono
03-10-2016;21:00:00;335;13;13;79.5;5;1;Despejado;0;No Feriado;0;DdS;2;Otono
25-10-2016;22:00:00;1255;13;13;79.5;5;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
27-04-2015;23:00:00;1271;12.5;12.5;41;5;1;Despejado;0;No Feriado;0;DdS;0;Primavera
04-06-2015;0:00:00;139;12.5;12.5;69.5;5;1;Despejado;0;No Feriado;0;DdS;1;Verano
